-9.17,-0.5,-3.58,-0.04,0.02,0.01
-9.17,-0.48,-3.56,-0.04,0.02,0.01
-9.19,-0.47,-3.6,-0.04,0.02,0.01
-9.15,-0.47,-3.58,-0.05,0.02,0.01
-9.15,-0.48,-3.59,-0.07,0.03,0.01
-9.16,-0.48,-3.6,-0.08,0.03,0.01
-9.16,-0.49,-3.57,-0.09,0.03,0.01
-9.16,-0.49,-3.59,-0.09,0.03,0.01
-9.17,-0.47,-3.57,-0.09,0.03,0.01
-9.16,-0.51,-3.58,-0.08,0.03,0.01
-9.17,-0.51,-3.56,-0.07,0.03,0.01
-9.17,-0.51,-3.56,-0.06,0.02,0.01
-9.18,-0.52,-3.56,-0.05,0.02,0.01
-9.16,-0.49,-3.57,-0.05,0.02,0.01
-9.18,-0.46,-3.57,-0.05,0.02,0.01
-9.15,-0.48,-3.59,-0.05,0.02,0.01
-9.15,-0.48,-3.59,-0.06,0.03,0.01
-9.17,-0.47,-3.6,-0.07,0.03,0.01
-9.17,-0.49,-3.6,-0.08,0.03,0.01
-9.16,-0.5,-3.6,-0.08,0.03,0.01
-9.18,-0.48,-3.56,-0.08,0.02,0.01
-9.15,-0.51,-3.57,-0.07,0.02,0.01
-9.17,-0.51,-3.56,-0.07,0.02,0.01
-9.14,-0.52,-3.59,-0.06,0.02,0.01
-9.18,-0.5,-3.58,-0.06,0.02,0.01
-9.16,-0.5,-3.59,-0.05,0.02,0.01
-9.16,-0.48,-3.6,-0.06,0.03,0.01
-9.17,-0.5,-3.59,-0.06,0.03,0.01
-9.15,-0.49,-3.59,-0.07,0.03,0
-9.16,-0.49,-3.59,-0.07,0.03,0
-9.17,-0.48,-3.59,-0.08,0.03,0
-9.17,-0.5,-3.59,-0.08,0.03,0.01
-9.19,-0.5,-3.57,-0.07,0.03,0.01
-9.17,-0.5,-3.56,-0.07,0.03,0.01
-9.17,-0.5,-3.59,-0.06,0.02,0.01
-9.16,-0.49,-3.58,-0.06,0.02,0.01
-9.16,-0.47,-3.59,-0.06,0.02,0.01
-9.17,-0.49,-3.59,-0.06,0.02,0.01
-9.15,-0.47,-3.58,-0.06,0.02,0.01
-9.15,-0.48,-3.58,-0.06,0.03,0.01
-9.14,-0.5,-3.58,-0.07,0.03,0.01
-9.17,-0.5,-3.56,-0.07,0.03,0.01
-9.15,-0.49,-3.56,-0.07,0.03,0
-9.14,-0.5,-3.58,-0.07,0.03,0
-9.17,-0.49,-3.59,-0.07,0.03,0
-9.3,-0.48,-3.43,-0.08,-0.03,0.01
-9.21,-0.46,-3.56,-0.06,-0.01,0
-9.15,-0.5,-3.54,-0.07,-0.04,0.01
-9.12,-0.47,-3.58,-0.06,-0.08,0.01
-9.12,-0.47,-3.54,-0.07,-0.02,0.02
-9.12,-0.51,-3.53,-0.08,-0.02,0.02
-9.13,-0.5,-3.51,-0.08,0.03,0
-9.18,-0.48,-3.54,-0.07,0.05,0.01
-9.2,-0.49,-3.54,-0.08,0.04,0.01
-9.22,-0.49,-3.53,-0.07,0.01,0
-9.19,-0.49,-3.53,-0.06,-0.01,0.01
-9.19,-0.47,-3.56,-0.05,-0.02,0.02
-9.17,-0.47,-3.53,-0.06,-0.02,0.01
-9.16,-0.49,-3.56,-0.06,0,0.01
-9.15,-0.49,-3.53,-0.06,0.02,0.01
-9.16,-0.48,-3.55,-0.06,0.05,0
-9.18,-0.48,-3.53,-0.07,0.05,0.01
-9.21,-0.47,-3.55,-0.07,0.04,0.01
