-6.76,-0.81,-7.52,-0.07,-0.04,0
-6.67,-0.81,-7.63,-0.1,-0.06,-0.02
-6.64,-0.87,-7.67,-0.11,-0.04,-0.03
-6.59,-0.88,-7.69,-0.09,0,-0.01
-6.66,-0.9,-7.62,-0.06,0.04,0
-6.72,-0.84,-7.59,-0.05,0.04,0.02
-6.73,-0.84,-7.6,-0.03,0,0.02
-6.66,-0.81,-7.66,-0.03,-0.02,0.03
-6.64,-0.82,-7.69,-0.04,0,0.03
-6.6,-0.83,-7.65,-0.07,0.05,0.03
-6.68,-0.85,-7.6,-0.08,0.09,0.01
-6.73,-0.87,-7.59,-0.07,0.1,0
-6.71,-0.88,-7.57,-0.06,0.08,-0.01
-6.72,-0.87,-7.61,-0.06,0.06,-0.01
-6.7,-0.87,-7.62,-0.06,0.06,0
-6.7,-0.81,-7.6,-0.07,0.06,0
-6.68,-0.79,-7.58,-0.08,0.06,0
-6.73,-0.82,-7.57,-0.08,0.07,0
-6.74,-0.86,-7.56,-0.07,0.05,0.01
-6.72,-0.91,-7.57,-0.05,0.03,0.02
-6.72,-0.89,-7.57,-0.04,0.02,0.03
-6.72,-0.86,-7.59,-0.03,0.01,0.03
-6.73,-0.82,-7.57,-0.05,0.01,0.01
-6.71,-0.82,-7.57,-0.07,0.02,0
-6.72,-0.87,-7.6,-0.09,0.01,-0.01
-6.73,-0.86,-7.6,-0.09,0,-0.01
-6.73,-0.89,-7.6,-0.09,-0.02,0
-6.7,-0.88,-7.59,-0.07,-0.03,0
-6.7,-0.85,-7.62,-0.05,-0.02,0.01
-6.68,-0.84,-7.62,-0.05,-0.01,0.01
-6.67,-0.84,-7.63,-0.05,0,0.02
-6.67,-0.84,-7.65,-0.05,0.02,0.02
-6.67,-0.85,-7.6,-0.06,0.01,0.02
-6.69,-0.84,-7.59,-0.07,0.01,0.01
-6.67,-0.87,-7.61,-0.07,0.02,0.01
-6.68,-0.86,-7.64,-0.06,0.04,0
-6.67,-0.85,-7.66,-0.07,0.05,-0.01
-6.69,-0.86,-7.63,-0.07,0.07,0
-6.72,-0.84,-7.61,-0.07,0.07,0
-6.72,-0.85,-7.63,-0.07,0.06,0
-6.7,-0.86,-7.58,-0.07,0.05,0.01
-6.7,-0.89,-7.59,-0.06,0.05,0.01
-6.69,-0.86,-7.6,-0.05,0.06,0.02
-6.73,-0.85,-7.58,-0.06,0.06,0.02
-6.71,-0.87,-7.56,-0.06,0.06,0.01
-6.73,-0.85,-7.56,-0.05,0.05,0.01
-6.73,-0.84,-7.57,-0.06,0.03,0
-6.7,-0.83,-7.57,-0.07,0.02,0
-6.71,-0.84,-7.6,-0.08,0.02,0
-6.72,-0.85,-7.57,-0.07,0.02,0
-6.73,-0.85,-7.58,-0.08,0.01,0
-6.73,-0.86,-7.6,-0.07,0,0.01
-6.71,-0.86,-7.58,-0.05,-0.01,0.01
-6.72,-0.86,-7.59,-0.05,-0.01,0.02
-6.7,-0.85,-7.61,-0.06,-0.01,0.02
-6.69,-0.85,-7.58,-0.06,0,0.02
-6.69,-0.83,-7.61,-0.06,0,0.01
-6.68,-0.85,-7.62,-0.07,0.01,0
-6.68,-0.87,-7.64,-0.07,0.01,0
-6.68,-0.84,-7.62,-0.06,0.02,0
-6.66,-0.81,-7.63,-0.06,0.02,0
-6.68,-0.85,-7.63,-0.07,0.03,0
-6.67,-0.87,-7.62,-0.06,0.04,0.01
-6.68,-0.84,-7.62,-0.06,0.05,0.01
-6.69,-0.82,-7.61,-0.06,0.05,0.01
-6.68,-0.84,-7.63,-0.06,0.05,0.01
-6.71,-0.87,-7.59,-0.05,0.06,0.02
-6.71,-0.85,-7.6,-0.06,0.06,0.01
-6.66,-0.85,-7.6,-0.06,0.05,0
-6.69,-0.85,-7.59,-0.06,0.06,0.01
-6.76,-0.85,-7.63,-0.07,0.06,0.01
-6.73,-0.87,-7.55,-0.07,0.04,0
-6.73,-0.86,-7.59,-0.07,0.05,0
-6.76,-0.86,-7.54,-0.07,0.03,0
-6.75,-0.87,-7.62,-0.06,0.02,0.01
-6.67,-0.85,-7.54,-0.06,0.01,0.01
-6.77,-0.84,-7.59,-0.06,0.03,0.02
-6.72,-0.86,-7.55,-0.06,0,0.01
-6.69,-0.87,-7.57,-0.06,0,0.01
-6.71,-0.86,-7.55,-0.06,0.01,0.01
-6.75,-0.87,-7.61,-0.06,-0.01,0.01
-6.68,-0.86,-7.59,-0.07,0,0
-6.68,-0.87,-7.62,-0.07,0.01,0
-6.72,-0.86,-7.6,-0.07,0.01,0
-6.67,-0.84,-7.63,-0.07,0,0
-6.69,-0.84,-7.66,-0.07,0.02,0
-6.7,-0.85,-7.6,-0.06,0.02,0.01
-6.67,-0.84,-7.64,-0.06,0.02,0.01
-6.68,-0.83,-7.63,-0.07,0.04,0.01
-6.7,-0.87,-7.64,-0.06,0.04,0.01
-6.71,-0.84,-7.64,-0.06,0.05,0.01
-6.7,-0.85,-7.57,-0.06,0.05,0.01
-6.7,-0.84,-7.6,-0.07,0.05,0.01
-6.71,-0.84,-7.57,-0.06,0.05,0.01
-6.72,-0.83,-7.61,-0.06,0.05,0
-6.73,-0.84,-7.59,-0.07,0.06,0
-6.72,-0.87,-7.58,-0.06,0.05,0.01
-6.15,-0.66,-8.11,-0.05,-0.03,-0.02
-5.56,-0.82,-7.69,-0.18,0.84,0.11
-7.92,-0.84,-7.54,-0.08,0.61,0
-6.79,-0.91,-6.83,-0.09,0.33,0.04
-7.55,-0.96,-7.54,-0.03,-0.22,-0.08
-6.28,-0.97,-8.15,-0.01,-0.48,-0.01
-5.85,-0.92,-8.23,0.04,-0.3,0.03
-5.98,-0.6,-7.79,-0.04,0.37,0.08
-7.05,-0.68,-7.43,-0.15,0.44,0.01
-7.1,-0.58,-7.39,-0.21,0.23,-0.01
-6.77,-0.81,-7.64,-0.19,-0.1,-0.09
-6.56,-1.09,-7.92,-0.07,-0.13,-0.08
-6.38,-1.13,-7.9,0.02,-0.18,0.04
-6.37,-0.92,-7.72,0.09,0.05,0.12
-6.58,-0.65,-7.52,0.05,0.18,0.1
-6.88,-0.51,-7.64,-0.04,0.13,0.03
-6.65,-0.61,-7.75,-0.14,0,-0.06
-6.57,-0.95,-7.75,-0.17,-0.04,-0.08
-6.57,-1.07,-7.71,-0.14,-0.07,-0.01
-6.57,-1.01,-7.69,-0.09,-0.05,0.06
-6.54,-0.84,-7.68,-0.02,0.01,0.05
-6.64,-0.7,-7.74,0.01,0.02,0
-6.56,-0.7,-7.75,-0.01,0.01,-0.04
-6.55,-0.8,-7.73,-0.06,0.04,-0.02
-6.64,-0.85,-7.72,-0.1,0.03,0.03
-6.58,-0.85,-7.74,-0.1,-0.02,0.04
-6.6,-0.86,-7.74,-0.07,-0.01,0.05
-6.58,-0.84,-7.72,-0.05,-0.03,0.02
-6.5,-0.85,-7.74,-0.03,0.02,-0.02
-6.52,-0.82,-7.75,-0.05,0.1,-0.01
-6.62,-0.82,-7.75,-0.05,0.09,0
-6.64,-0.77,-7.72,-0.07,0.05,0.01
-6.65,-0.8,-7.65,-0.09,0.02,0
-6.58,-0.82,-7.68,-0.09,0,-0.01
-6.51,-0.88,-7.73,-0.08,0.04,0
-6.56,-0.9,-7.78,-0.05,0.09,0.01
-6.62,-0.9,-7.72,-0.03,0.09,0.02
-6.66,-0.85,-7.65,-0.02,0.06,0.03
