-7.27,-0.89,-6.98,-0.06,-0.03,0
-7.24,-0.87,-6.99,-0.06,-0.04,0.01
-7.25,-0.88,-6.97,-0.06,-0.02,0.01
-7.28,-0.89,-6.99,-0.06,-0.02,0
-7.23,-0.86,-7.01,-0.06,-0.02,0.01
-7.25,-0.85,-7.04,-0.07,0,0.01
-7.24,-0.87,-7.03,-0.07,0,0.01
-7.19,-0.89,-7.02,-0.07,0.02,0.01
-7.26,-0.91,-7.01,-0.06,0.03,0.01
-7.25,-0.9,-7,-0.06,0.04,0.01
-7.25,-0.89,-7.01,-0.06,0.05,0.01
-7.25,-0.88,-7.01,-0.06,0.06,0.01
-7.23,-0.87,-6.99,-0.07,0.07,0.01
-7.28,-0.88,-6.99,-0.07,0.08,0.01
-7.26,-0.86,-6.98,-0.06,0.07,0.01
-7.28,-0.87,-6.95,-0.07,0.08,0.01
-7.3,-0.88,-6.96,-0.07,0.07,0.01
-7.26,-0.9,-6.92,-0.06,0.06,0.01
-7.29,-0.88,-6.96,-0.06,0.06,0.01
-7.3,-0.88,-6.94,-0.07,0.05,0.01
-7.29,-0.9,-6.92,-0.06,0.04,0.01
-7.32,-0.88,-6.93,-0.06,0.03,0.01
-7.27,-0.86,-6.94,-0.06,0.01,0
-7.3,-0.88,-6.95,-0.07,0.01,0.01
-7.3,-0.91,-6.94,-0.06,-0.01,0
-7.27,-0.89,-6.96,-0.06,-0.01,0
-7.33,-0.9,-6.98,-0.07,-0.01,0.01
-7.27,-0.87,-6.95,-0.06,-0.03,0.01
-7.26,-0.87,-6.97,-0.06,-0.02,0.01
-7.31,-0.89,-6.99,-0.07,-0.02,0.01
-7.25,-0.89,-6.98,-0.06,-0.02,0.01
-7.25,-0.9,-6.96,-0.06,-0.01,0.01
-7.23,-0.86,-6.98,-0.06,-0.01,0.01
-7.25,-0.87,-7,-0.07,0.01,0.01
-7.29,-0.91,-7.01,-0.06,0.02,0
-7.24,-0.86,-7.01,-0.06,0.02,0.01
-7.26,-0.86,-6.99,-0.07,0.04,0.01
-7.28,-0.9,-6.94,-0.07,0.05,0.01
-7.22,-0.88,-6.96,-0.06,0.05,0.01
-7.25,-0.85,-6.97,-0.06,0.06,0.01
-7.27,-0.88,-6.95,-0.07,0.07,0.01
-7.27,-0.89,-6.93,-0.06,0.06,0.01
-7.28,-0.87,-6.96,-0.06,0.07,0.01
-7.27,-0.9,-6.92,-0.07,0.07,0.01
-7.29,-0.88,-6.94,-0.07,0.06,0.01
-7.31,-0.88,-6.91,-0.07,0.06,0.01
-7.32,-0.89,-6.94,-0.07,0.06,0.01
-7.28,-0.9,-6.91,-0.06,0.02,0
-7.27,-0.91,-6.94,-0.07,0.04,0.01
-7.35,-0.9,-6.97,-0.06,0.04,0.01
-7.33,-0.88,-6.89,-0.05,0.01,0.01
-7.26,-0.85,-6.89,-0.06,0.01,0.01
-7.34,-0.89,-6.94,-0.07,0.01,0.01
-7.31,-0.89,-6.9,-0.07,-0.02,0.01
-7.26,-0.9,-6.96,-0.07,-0.02,0
-7.29,-0.91,-6.94,-0.07,0,0.01
-7.31,-0.91,-6.96,-0.06,-0.01,0.01
-7.27,-0.87,-6.95,-0.05,-0.03,0.01
-7.24,-0.86,-6.97,-0.06,0,0.01
-7.3,-0.86,-7.02,-0.07,0,0
-7.28,-0.9,-6.95,-0.06,-0.01,0.01
-7.22,-0.88,-6.99,-0.06,0.01,0.01
-7.31,-0.88,-6.97,-0.06,0.04,0.01
-7.26,-0.89,-6.97,-0.06,0.03,0.01
-7.25,-0.86,-7,-0.06,0.04,0
-7.26,-0.87,-6.96,-0.06,0.05,0
-7.28,-0.9,-6.98,-0.07,0.05,0.01
-7.29,-0.89,-6.95,-0.06,0.05,0.01
-7.27,-0.89,-6.94,-0.07,0.07,0.01
-7.33,-0.9,-6.94,-0.07,0.07,0.01
-7.31,-0.88,-6.95,-0.06,0.05,0.01
-7.28,-0.89,-6.94,-0.06,0.06,0.01
-7.34,-0.91,-6.94,-0.06,0.06,0.01
-7.31,-0.9,-6.9,-0.06,0.04,0.01
-7.3,-0.9,-6.91,-0.06,0.05,0.01
-7.34,-0.88,-6.9,-0.07,0.04,0.01
-6.81,-0.77,-7.09,-0.07,-0.01,-0.01
-7.87,-0.97,-6.83,-0.08,0.39,0.04
-7.3,-0.91,-6.67,-0.05,-0.26,-0.05
-7.43,-1,-6.91,-0.05,0.03,0.02
-7.11,-0.87,-7.11,-0.04,-0.22,-0.02
-7.05,-0.82,-7.07,-0.05,0.04,-0.02
-7.26,-0.9,-6.81,-0.07,0.1,0.03
-7.7,-0.86,-6.77,-0.07,0.03,-0.02
-7.21,-0.84,-6.88,-0.08,-0.06,0
-7.31,-0.92,-7.09,-0.09,-0.02,0
-7.13,-0.91,-7.06,-0.06,-0.01,0.01
-7.24,-0.97,-6.96,-0.05,0.05,0.02
-7.46,-0.93,-6.81,-0.04,0,0.03
-7.31,-0.83,-6.91,-0.03,-0.05,0.01
-7.15,-0.79,-7.03,-0.05,0,0
-7.23,-0.82,-7.06,-0.08,0.06,-0.01
-7.23,-0.88,-7.01,-0.1,0.11,-0.01
-7.42,-0.95,-6.86,-0.09,0.08,0
-7.37,-0.93,-6.91,-0.07,0.03,0.01
-7.25,-0.89,-6.98,-0.06,-0.01,0.01
-7.19,-0.87,-7.02,-0.05,0.03,0.01
-7.23,-0.86,-6.99,-0.05,0.08,0.01
-7.32,-0.85,-6.88,-0.06,0.1,0.01
-7.36,-0.9,-6.87,-0.07,0.07,0.01
-7.31,-0.9,-6.92,-0.07,0.05,0.01
-7.28,-0.88,-6.95,-0.07,0.04,0.01
-7.31,-0.9,-6.93,-0.08,0.04,0.01
-7.35,-0.92,-6.86,-0.07,0.02,0.01
-7.36,-0.91,-6.88,-0.06,0.01,0
-7.33,-0.88,-6.89,-0.06,0.01,0
-7.24,-0.87,-6.94,-0.06,0.02,0
-7.29,-0.89,-6.96,-0.06,0.04,0.01
-7.36,-0.89,-6.9,-0.06,0.02,0.01
-7.36,-0.9,-6.88,-0.07,-0.02,0.01
-7.33,-0.9,-6.91,-0.06,-0.04,0.01
-7.25,-0.9,-6.95,-0.06,-0.02,0.01
-7.26,-0.86,-6.93,-0.06,0,0.01
-7.3,-0.9,-6.94,-0.07,0.02,0
-7.31,-0.9,-6.9,-0.07,0.03,0
-7.31,-0.92,-6.93,-0.06,0,0
-7.26,-0.88,-6.96,-0.06,0,0.01
-7.27,-0.87,-6.96,-0.07,0.02,0.01
-7.29,-0.9,-6.95,-0.06,0.02,0.01
-7.3,-0.87,-6.92,-0.06,0.03,0.01
-7.29,-0.88,-6.93,-0.07,0.05,0.01
-7.29,-0.9,-6.93,-0.07,0.05,0.01
-7.3,-0.9,-6.96,-0.06,0.05,0.01
-7.3,-0.9,-6.92,-0.06,0.06,0.01
-7.33,-0.89,-6.91,-0.06,0.05,0.01
-7.32,-0.89,-6.92,-0.06,0.04,0.01
-7.3,-0.86,-6.93,-0.07,0.04,0.01
-7.29,-0.89,-6.92,-0.07,0.06,0.01
-7.32,-0.9,-6.9,-0.07,0.06,0.01
-7.32,-0.91,-6.88,-0.06,0.05,0.01
-7.33,-0.9,-6.88,-0.05,0.04,0.01
-7.34,-0.89,-6.9,-0.06,0.02,0.01
-7.31,-0.88,-6.89,-0.06,0.01,0.01
-7.31,-0.89,-6.89,-0.07,0.02,0.01
-7.33,-0.88,-6.89,-0.07,0.02,0.01
-7.33,-0.88,-6.89,-0.08,0.01,0.01
