-6.8,0.28,-7.8,-0.02,-0.01,0
-6.4,0.24,-7.85,-0.01,0.04,0
-6.73,0.35,-7.85,-0.03,0.04,0.01
-6.79,0.34,-7.93,-0.12,-0.04,-0.02
-6.43,0.17,-7.82,-0.13,0,-0.01
-6.69,0.09,-7.82,-0.1,0.06,0
-6.66,0.13,-7.78,-0.04,0.04,0
-6.83,0.17,-7.79,-0.01,-0.01,0
-6.54,0.21,-7.86,-0.05,0,-0.01
-6.62,0.26,-7.97,-0.05,0.04,0.01
-6.69,0.28,-7.96,-0.04,0.02,0.03
-6.6,0.21,-7.9,-0.05,-0.02,0.02
-6.6,0.24,-7.82,-0.05,0.04,0.02
-6.59,0.29,-7.8,-0.07,0.05,-0.01
-6.71,0.3,-7.9,-0.07,0.02,-0.02
-6.69,0.3,-7.96,-0.09,-0.01,-0.04
-6.62,0.23,-7.81,-0.11,0,-0.03
-6.62,0.17,-7.83,-0.09,0.03,0.01
-6.66,0.18,-7.82,-0.05,-0.01,0.01
-6.56,0.15,-7.9,-0.01,0.04,0.05
-6.73,0.26,-7.89,-0.01,0.02,0.02
-6.55,0.33,-7.78,-0.03,0.06,0.01
-6.74,0.25,-7.91,-0.07,0.02,-0.02
-6.73,0.17,-7.92,-0.11,0,-0.02
-6.73,0.11,-7.9,-0.09,-0.05,-0.01
-6.55,0.1,-7.79,-0.05,0,0.02
-6.9,0.19,-8.47,-0.12,0,0.04
-4.16,0.11,-9.14,-0.16,-0.36,-0.05
-3.93,-0.47,-7.35,0.04,1.48,0.3
-9.4,0.28,-6.84,-0.06,0.74,-0.04
-6.81,0.32,-7.36,-0.03,-1.08,-0.17
-5.29,0.36,-7.46,-0.04,-0.36,-0.09
-7.08,0.51,-8.33,-0.27,0.04,-0.12
-6.63,0.29,-8.64,-0.27,-0.22,-0.12
-5.82,0.23,-8.5,-0.18,0.09,0.17
-6.19,-0.23,-7.98,-0.06,0.67,0.08
-7.11,-0.07,-7.52,0.16,0.64,0.22
-7.61,0.19,-7.25,0.24,-0.08,0.08
-6.39,0.34,-7.45,0.15,-0.28,-0.06
-6.62,0.66,-8,-0.01,-0.1,-0.05
-6.73,0.45,-8.13,-0.27,-0.17,-0.13
-6.18,0.32,-8.25,-0.32,-0.14,-0.04
-6.37,-0.1,-8.23,-0.3,0.2,0.01
-6.74,-0.36,-7.69,-0.12,0.29,0.05
-7.05,-0.12,-7.64,0.12,0.07,0.03
-6.69,0.24,-7.65,0.17,-0.1,0.05
-6.64,0.52,-7.66,0.1,-0.12,-0.09
-6.6,0.7,-8.03,-0.13,-0.16,-0.09
-6.49,0.42,-8.2,-0.28,-0.13,-0.11
-6.45,0.12,-8.23,-0.25,0.01,0
-6.55,-0.02,-7.9,-0.19,0.01,0.05
-6.61,-0.09,-7.85,-0.01,0,0.1
-6.64,0.13,-7.76,0.07,-0.07,0.04
-6.5,0.36,-7.95,0.07,-0.04,0.04
-6.57,0.49,-8.17,0.02,-0.05,-0.04
-6.42,0.47,-8.18,-0.1,0.02,-0.06
-6.5,0.26,-8.09,-0.21,0.04,-0.04
-6.62,0.03,-8.02,-0.2,0.05,-0.01
-6.51,-0.06,-7.98,-0.12,-0.03,0.03
-6.54,0.03,-8.08,0.02,0.01,0.06
-6.47,0.36,-7.95,0.07,0.03,0.01
-6.45,0.56,-8.09,0.02,0.1,-0.02
-6.59,0.48,-7.98,-0.08,0.14,-0.06
-6.58,0.29,-7.96,-0.16,0.15,-0.04
-6.56,0,-7.69,-0.15,0.11,-0.01
-6.86,-0.02,-7.76,-0.07,-0.05,0.04
-6.74,0.17,-7.99,-0.02,-0.18,0.06
-6.29,0.19,-7.9,0.02,-0.03,0.08
-6.59,0.4,-7.91,0.01,0.16,0.05
-6.77,0.26,-7.91,-0.02,0.12,0.03
-6.61,0.27,-7.82,-0.06,0.12,-0.04
-6.85,0.2,-7.72,-0.12,0.08,-0.02
-6.7,0,-7.69,-0.12,0,-0.07
-6.74,0.14,-7.83,-0.11,-0.13,-0.01
-6.51,0.17,-7.87,-0.09,-0.15,-0.02
-6.43,0.2,-8.05,-0.09,-0.03,0.01
-6.71,0.29,-7.98,-0.1,0.03,0
-6.54,0.17,-7.9,-0.08,0.02,-0.01
-6.64,0.2,-7.82,-0.04,0.05,-0.01
-6.68,0.18,-7.77,-0.03,-0.01,0
-6.71,0.22,-7.84,-0.06,-0.08,-0.02
-6.56,0.29,-8.02,-0.1,-0.15,0
-6.45,0.19,-8.13,-0.12,-0.05,0.01
-6.54,0.21,-7.99,-0.11,-0.01,0.02
-6.47,0.13,-8.04,-0.09,-0.01,0.02
-6.6,0.13,-8.03,-0.05,0.03,0.01
-6.43,0.14,-7.91,0,0.06,0
-6.77,0.28,-7.99,0.01,0.04,0
-6.34,0.34,-7.97,-0.04,-0.02,-0.03
-6.51,0.38,-8,-0.1,0.05,-0.02
-6.6,0.31,-8.07,-0.16,0.07,-0.01
-6.65,0.1,-7.92,-0.12,0.03,0
-6.55,0.14,-7.95,-0.06,0.03,0.02
-6.62,0.16,-7.93,0.01,0.07,0.01
-6.55,0.2,-7.81,0.02,0.08,0.04
-6.62,0.27,-8,0,0.04,0.02
-6.52,0.24,-7.92,-0.01,0.1,0.03
-6.73,0.32,-7.92,-0.04,0.12,0.03
-6.61,0.26,-7.73,-0.09,0.03,0
-6.61,0.24,-7.77,-0.13,-0.01,0
-6.68,0.14,-7.77,-0.13,0,-0.02
-6.57,0.02,-7.91,-0.06,-0.01,0
-6.74,0.21,-7.98,0,0,-0.01
-6.39,0.24,-7.93,0,0.01,0
-6.67,0.32,-7.9,-0.05,0.11,0.01
-6.81,0.26,-7.88,-0.13,-0.03,-0.03
-6.58,0.15,-7.84,-0.12,-0.03,-0.01
-6.62,0.16,-7.89,-0.09,-0.09,-0.02
-6.61,0.21,-7.98,-0.06,0.01,0.01
-6.74,0.28,-7.88,-0.08,-0.14,-0.03
-6.28,0.23,-7.95,-0.08,-0.02,0.02
-6.59,0.23,-7.95,-0.07,0.04,0
-6.59,0.24,-7.98,-0.04,0.07,0.02
-6.86,0.25,-8,-0.06,-0.04,0
-6.3,0.23,-7.91,-0.08,-0.05,-0.01
-6.76,0.26,-8,-0.09,0.04,0
-6.69,0.22,-8.01,-0.1,-0.1,-0.04
-6.35,0.21,-7.98,-0.06,-0.04,0.01
-6.44,0.19,-8.04,-0.06,0.06,0
-6.54,0.29,-8.01,-0.03,0.18,0.03
-6.85,0.27,-7.96,-0.05,0.04,-0.01
-6.39,0.2,-7.95,-0.07,0.01,-0.01
-6.57,0.16,-7.84,-0.06,0.08,0.02
-6.82,0.15,-7.93,-0.05,0.02,0.01
-6.64,0.2,-7.99,-0.03,-0.05,0.03
-6.34,0.25,-7.9,-0.03,0.03,0.02
-6.5,0.34,-7.95,-0.04,0.17,0.03
-6.87,0.29,-7.97,-0.07,0.12,0
-6.68,0.19,-7.8,-0.09,0.01,-0.03
-6.44,0.21,-7.87,-0.06,0.04,-0.01
-6.78,0.15,-7.9,-0.05,0.07,0.01
-6.74,0.27,-7.78,-0.07,-0.08,0
-6.56,0.21,-7.95,-0.09,-0.09,0
-6.41,0.17,-7.87,-0.08,0.04,0.01
-6.69,0.23,-7.85,-0.02,0.12,0.03
-6.91,0.24,-7.88,-0.04,0.03,-0.01
-6.58,0.23,-7.8,-0.09,-0.02,-0.03
-6.66,0.17,-7.8,-0.12,-0.02,-0.02
-6.72,0.14,-7.77,-0.09,-0.05,-0.01
-6.68,0.22,-7.98,-0.06,-0.11,0
