-6.46,-0.92,-7.81,-0.06,-0.03,0.01
-6.45,-0.91,-7.79,-0.06,-0.03,0.01
-6.45,-0.92,-7.82,-0.06,-0.03,0.01
-6.47,-0.91,-7.83,-0.06,-0.02,0.01
-6.46,-0.92,-7.86,-0.06,-0.02,0.01
-6.42,-0.93,-7.87,-0.06,-0.01,0.01
-6.44,-0.91,-7.86,-0.06,0,0
-6.44,-0.93,-7.85,-0.06,0,0
-6.43,-0.9,-7.85,-0.06,0.02,0
-6.42,-0.93,-7.85,-0.07,0.03,0.01
-6.42,-0.94,-7.87,-0.06,0.04,0.01
-6.43,-0.93,-7.86,-0.06,0.06,0.01
-6.45,-0.95,-7.83,-0.06,0.06,0.01
-6.44,-0.94,-7.82,-0.05,0.06,0.01
-6.46,-0.92,-7.8,-0.06,0.07,0.01
-6.48,-0.94,-7.84,-0.06,0.06,0.01
-6.45,-0.93,-7.81,-0.06,0.06,0.01
-6.5,-0.95,-7.81,-0.07,0.06,0.01
-6.49,-0.98,-7.76,-0.07,0.05,0.01
-6.5,-0.97,-7.79,-0.07,0.05,0
-6.51,-0.97,-7.79,-0.07,0.04,0
-6.49,-0.95,-7.79,-0.06,0.03,0
-6.49,-0.94,-7.81,-0.07,0.02,0.01
-6.49,-0.94,-7.8,-0.06,0.01,0.01
-6.48,-0.94,-7.81,-0.06,0,0.01
-6.5,-0.93,-7.8,-0.07,0,0.01
-6.48,-0.95,-7.81,-0.06,-0.01,0.01
-6.47,-0.94,-7.85,-0.06,-0.01,0.01
-6.49,-0.96,-7.83,-0.06,-0.01,0.01
-6.47,-0.93,-7.82,-0.06,-0.01,0.01
-6.48,-0.92,-7.82,-0.06,-0.01,0.01
-6.45,-0.94,-7.85,-0.06,0,0.01
-6.46,-0.9,-7.86,-0.06,0.01,0.01
-6.46,-0.93,-7.84,-0.07,0.01,0.01
-6.45,-0.94,-7.86,-0.06,0.02,0.01
-6.47,-0.94,-7.82,-0.06,0.03,0.01
-6.47,-0.93,-7.84,-0.06,0.03,0.01
-6.45,-0.94,-7.84,-0.06,0.04,0.01
-6.48,-0.93,-7.84,-0.06,0.05,0.01
-6.48,-0.93,-7.85,-0.06,0.05,0.01
-6.47,-0.93,-7.83,-0.06,0.05,0.01
-6.49,-0.95,-7.79,-0.07,0.05,0.01
-6.48,-0.95,-7.78,-0.06,0.05,0.01
-6.46,-0.95,-7.79,-0.06,0.05,0.01
-6.49,-0.94,-7.79,-0.07,0.04,0.01
-6.49,-0.95,-7.81,-0.06,0.05,0.01
-6.51,-0.94,-7.79,-0.06,0.04,0.01
-6.51,-0.95,-7.78,-0.06,0.02,0
-6.46,-0.92,-7.78,-0.07,0.02,0.01
-6.51,-0.95,-7.77,-0.07,0.02,0.01
-6.52,-0.96,-7.81,-0.06,0.02,0.01
-6.48,-0.92,-7.77,-0.05,-0.01,0.01
-6.49,-0.91,-7.78,-0.06,0.01,0.01
-6.5,-0.97,-7.83,-0.07,0,0.01
-6.47,-0.92,-7.82,-0.07,0,0.01
-6.47,-0.95,-7.82,-0.07,0.01,0.01
-6.51,-0.96,-7.79,-0.07,-0.01,0
-6.43,-0.93,-7.8,-0.05,-0.01,0.01
-6.45,-0.91,-7.81,-0.06,0.02,0.01
-6.49,-0.96,-7.84,-0.07,0.02,0.01
-6.46,-0.94,-7.82,-0.06,0.02,0.01
