-6.1800,0.4500,-8.2100,-0.0800,-0.0200,-0.0000
-6.1500,0.4300,-8.4200,-0.0500,-0.0500,0.0100
-6.0800,0.4800,-8.4000,-0.0300,-0.0400,0.0300
-6.0200,0.5100,-8.3700,-0.0200,0.0100,0.0400
-6.1100,0.5800,-8.4200,-0.0200,0.0500,0.0100
-6.0700,0.4700,-8.2600,-0.0700,0.0600,-0.0000
-6.2300,0.4900,-8.3900,-0.1000,0.0700,-0.0300
-6.2100,0.4600,-8.2600,-0.1100,0.0100,-0.0400
-6.1300,0.4800,-8.3200,-0.1200,-0.0100,-0.0200
-6.2000,0.4200,-8.3300,-0.0900,-0.0400,-0.0100
-6.0800,0.4300,-8.3800,-0.0500,-0.0200,0.0200
-6.0800,0.4700,-8.4100,-0.0100,-0.0000,0.0400
-6.1500,0.5000,-8.2800,0.0000,0.0400,0.0300
-6.1500,0.6500,-8.3300,-0.0300,0.0700,0.0100
-6.1700,0.5400,-8.2900,-0.0700,0.0400,-0.0100
-6.1100,0.5300,-8.3200,-0.0900,0.0500,-0.0300
-6.2100,0.4900,-8.3500,-0.1000,0.0100,-0.0300
-6.2300,0.3900,-8.3000,-0.0900,-0.0100,-0.0100
-6.0000,0.3900,-8.3400,-0.0900,-0.0500,-0.0100
-6.2000,0.4500,-8.4200,-0.0600,0.0500,0.0300
-6.0500,0.4300,-8.3200,-0.0300,-0.0100,0.0200
-6.1500,0.5300,-8.3200,0.0100,0.0500,0.0200
-6.1000,0.5600,-8.3500,-0.0300,0.0200,-0.0100
-6.1400,0.5300,-8.2500,-0.0700,0.0700,-0.0000
-6.2700,0.4900,-8.3700,-0.1100,0.0100,-0.0200
-6.1700,0.4400,-8.3200,-0.1000,-0.0100,-0.0200
-6.0600,0.4400,-8.3300,-0.0900,0.0100,-0.0000
-6.1900,0.4600,-8.3300,-0.0700,0.0100,0.0000
-6.0700,0.4400,-8.2700,-0.0700,-0.0100,0.0100
-6.1300,0.4600,-8.3700,-0.0500,0.0000,0.0100
-6.0700,0.3900,-8.4100,-0.0100,0.0500,0.0200
-6.2000,0.4800,-8.2600,-0.0100,0.0400,0.0200
-6.1300,0.5800,-8.3000,-0.0400,0.0100,0.0100
-6.1300,0.5100,-8.3300,-0.0900,0.0300,-0.0100
-6.2200,0.5100,-8.3800,-0.1200,0.0300,-0.0100
-6.2400,0.4900,-8.3900,-0.1000,-0.0200,-0.0200
-6.0600,0.4500,-8.4300,-0.0800,-0.0300,-0.0300
-6.1000,0.4800,-8.3700,-0.0700,0.0200,0.0100
-6.1700,0.4600,-8.4200,-0.0400,0.0400,0.0100
-6.1500,0.4600,-8.2900,-0.0200,0.0100,0.0200
-6.1300,0.5100,-8.3500,-0.0100,0.0200,0.0300
-6.0600,0.5600,-8.3300,-0.0300,0.0500,0.0100
-6.2200,0.6200,-8.3100,-0.0900,0.0100,-0.0000
-6.0700,0.4800,-8.3600,-0.1200,-0.0300,-0.0200
-6.0500,0.4000,-8.2800,-0.1000,0.0100,-0.0200
-6.2300,0.4500,-8.3600,-0.0700,0.0500,0.0100
-6.2100,0.4200,-8.3600,-0.0500,0.0000,0.0000
-6.1200,0.5100,-8.4000,-0.0400,-0.0000,0.0100
-6.1100,0.4700,-8.4600,-0.0400,0.0500,0.0300
-6.1700,0.4700,-8.2600,-0.0400,0.0500,0.0200
-6.2500,0.5700,-8.2900,-0.0400,0.0100,-0.0000
-6.0500,0.5400,-8.3300,-0.0700,-0.0100,-0.0100
-6.0600,0.4900,-8.3100,-0.1000,0.0400,-0.0100
